request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes
EFFKGQA0202,Give me Tier1 current demand grouped by vehicle type.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,5,3,,"[{""pct"": ""-0.36"", ""vehicle"": ""BEV""}, {""pct"": ""3.77"", ""vehicle"": ""BEHV""}, {""pct"": ""4.59"", ""vehicle"": ""ICE""}]","Answer: The query returned 3 row(s). Results: vehicle: BEV, pct: -0.36; vehicle: BEHV, pct: 3.77; vehicle: ICE, pct: 4.59.",selected_best_executable_candidate,"SELECT ?vehicle ?pct WHERE { ?agg a survey:AggregatedDemand ; survey:hasSurveyOrigin survey:OEM_Survey_Instance ; survey:isAggregatedResult true ; survey:forVehicleType ?veh ; survey:percentageChange ?pct . BIND( IF(?veh = survey:BEV, ""BEV"", IF(?veh = survey:BEHV, ""BEHV"", IF(?veh = survey:ICE, ""ICE"", """") ) ) AS ?vehicle ) FILTER(?vehicle != """") BIND( IF(?vehicle = ""BEV"", 1, IF(?vehicle = ""BEHV"", 2, IF(?vehicle = ""ICE"", 3, 4) ) ) AS ?ord ) } ORDER BY ?ord",,
EFFKGQA0203,Which vehicle type has the highest vehicle sales units?,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,1,0,,,Answer: No results returned for the given query.,selected_best_executable_candidate,"SELECT ?vehicleType (SUM(?unitsSold) AS ?totalUnits) WHERE { ?obs a survey:VehicleSalesObservation ; survey:hasVehicleType ?vehicle ; survey:unitsSold ?unitsSold . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?totalUnits) LIMIT 1",,
EFFKGQA0204,What is the average SAE level development for each survey group?,autonomous_driving,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,10,15,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""42.0"", ""saeL...","Answer: Autonomous-driving development returned 15 grouped row(s). First groups: vehicle type: BEHV, sae level: 1, avg percentage: 42.0; vehicle type: BEHV, sae level: 2, avg percentage: 52.0; vehicle type: BEHV, sae level: 3, avg percentage: 62.0; vehicle type: BEHV, sae level: 4, avg percentage: 72.0; vehicle type: BEHV, sae level: 5, avg percentage: 82.0; vehicle type: BEV, sae level: 1, avg percentage: 42.0; vehicle type: BEV, sae level: 2, avg percentage: 52.0; vehicle type: BEV, sae level: 3, avg percentage: 62.0.",selected_best_executable_candidate,"SELECT ?vehicleType ?saeLevel (AVG(?percentage) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasSAELevel ?sae ; survey:hasPercentage ?percentage . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) BIND(REPLACE(STR(?sae), '^.*/SAE_Level_', '') AS ?saeLevel) } GROUP BY ?vehicleType ?saeLevel ORDER BY ?vehicleType xsd:integer(?saeLevel)",,
EFFKGQA0205,How does Tier1 current demand vary by survey group?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,1,,"[{""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","Answer: The query returned 1 row(s). Results: survey group: Tier1, total demand: 100.0.",,"SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Tier1"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a survey:Tier1_Survey . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0206,Summarize current demand per survey group.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""surveyGroup"": ""OEM"", ""totalDemand"": ""248769210.0""}, {""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""100.0""}, {""surveyGroup"": ""Tier1"", ""totalDemand"": ""100.0""}]","Answer: The query returned 3 row(s). Results: survey group: OEM, total demand: 248769210.0; survey group: Semiconductor, total demand: 100.0; survey group: Tier1, total demand: 100.0.",,"SELECT ?surveyGroup (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:totalDemand ?demand . ?origin a ?surveyClass . } GROUP BY ?surveyGroup ORDER BY ?surveyGroup",,
EFFKGQA0207,What is the average autonomous driving development for each vehicle type?,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentage"": ""62.0"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""62.0"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""62.0"", ""vehicleType"": ""ICE""}]","Answer: Autonomous-driving development returned 3 grouped row(s). Groups: vehicle type: BEHV, avg percentage: 62.0; vehicle type: BEV, avg percentage: 62.0; vehicle type: ICE, avg percentage: 62.0.",,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0208,Compare shortage status by technology category.,shortage,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,13,40,,"[{""quarterLabel"": ""Quarter_Current_Quarter"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""27.09""}, {""quarterLabel"": ""Quarter_Q1_2026"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""3.99""}, {""quarterLabel"": ""Quarter_Q2_2025"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""165.57""}, {""quarterLabel"": ""Quarter_Q2_2026"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""3.0""}, {""quarterLabel"": ""Quarter_Q3_2025"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""-63.42""}, {""quarterLabel"": ""Quarter_Q3_2026"", ""techLabel"": ""TechCategory_%3C%3D_7nm"", ""totalFutureChange"": ""52.17""}, {""quarterLabel"": ""Quarter_Q4_2025"", ""techLabel""...",Answer: Future-demand results returned 40 grouped row(s). The highest total future-demand change is TechCategory <= 7nm in Quarter Q2 2025 with 165.57. The lowest is TechCategory <= 7nm in Quarter Q3 2025 with -63.42.,selected_best_executable_candidate,"SELECT ?techLabel ?quarterLabel (SUM(?pct) AS ?totalFutureChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesTechnologyCategory ?tech ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . BIND(REPLACE(STR(?tech), '^.*/', '') AS ?techLabel) BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?techLabel ?quarterLabel ORDER BY ?techLabel ?quarterLabel",,
EFFKGQA0209,Can you return a breakdown of regional demand by survey group?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,15,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}, {""regionName"": ""Europe"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""51729003.0""}, {""regionName"": ""Japan"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""14117148.0""}, {""regionName"": ""Americas"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""20.0""}, {""regionN...","Answer: Regional demand returned 15 grouped row(s). First groups: survey group: OEM, region name: Americas, total demand: 67744458.0; survey group: OEM, region name: All Other, total demand: 37293303.0; survey group: OEM, region name: China, total demand: 77885298.0; survey group: OEM, region name: Europe, total demand: 51729003.0; survey group: OEM, region name: Japan, total demand: 14117148.0; survey group: Semiconductor, region name: Americas, total demand: 35.0; survey group: Semiconductor, region name: All Other, total demand: 10.0; survey group: Semiconductor, region name: China, total demand: 20.0.",,"SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0210,Compare future demand change across region.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentageChange"": ""1993696.795238095238095238095238"", ""regionName"": ""Americas""}, {""avgPercentageChange"": ""1092445.9"", ""regionName"": ""Asia Pacific/All Other""}, {""avgPercentageChange"": ""2386112.016666666666666666666667"", ""regionName"": ""Asia Pacific/China""}, {""avgPercentageChange"": ""1491199.795238095238095238095238"", ""regionName"": ""Europe""}, {""avgPercentageChange"": ""369089.207142857142857142857143"", ""regionName"": ""Japan""}]","Answer: The query returned 5 row(s). Results: region name: Americas, avg percentage change: 1993696.795238095238095238095238; region name: Asia Pacific/All Other, avg percentage change: 1092445.9; region name: Asia Pacific/China, avg percentage change: 2386112.016666666666666666666667; region name: Europe, avg percentage change: 1491199.795238095238095238095238; region name: Japan, avg percentage change: 369089.207142857142857142857143.",,SELECT ?regionName (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:DemandForRegion ; survey:inRegion ?region ; survey:totalDemandPercentageChange ?pct . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName,,
EFFKGQA0211,Show future demand percentage changes by vehicle type.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","Answer: The query returned 3 row(s). Results: vehicle type: BEHV, avg percentage change: 1.505; vehicle type: BEV, avg percentage change: 4.74375; vehicle type: ICE, avg percentage change: 0.845.",,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",,
EFFKGQA0212,Can you what is the total Tier1 current demand for each region?,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""regionName"": ""Americas"", ""totalDemand"": ""30.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""15.0""}, {""regionName"": ""Europe"", ""totalDemand"": ""30.0""}, {""regionName"": ""Japan"", ""totalDemand"": ""15.0""}]","Answer: Regional demand returned 5 grouped row(s). Groups: region name: Americas, total demand: 30.0; region name: All Other, total demand: 10.0; region name: China, total demand: 15.0; region name: Europe, total demand: 30.0; region name: Japan, total demand: 15.0.",,"SELECT ?regionName (SUM(?demand) AS ?totalDemand) WHERE { BIND(""Tier1"" AS ?surveyGroup) ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a survey:Tier1_Survey . ?region survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY ?regionName",,
EFFKGQA0213,Summarize self-driving development by SAE level.,autonomous_driving,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""SAE_Level_1""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""SAE_Level_2""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""SAE_Level_3""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""SAE_Level_4""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""SAE_Level_5""}]","Answer: The query returned 5 row(s). Results: sae level: SAE_Level_1, avg percentage: 42.0; sae level: SAE_Level_2, avg percentage: 52.0; sae level: SAE_Level_3, avg percentage: 62.0; sae level: SAE_Level_4, avg percentage: 72.0; sae level: SAE_Level_5, avg percentage: 82.0.",,"SELECT ?saeLevel (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasSAELevel ?sae ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?sae), ""^.*/"", """") AS ?saeLevel) } GROUP BY ?saeLevel ORDER BY ?saeLevel",,
EFFKGQA0214,Show vehicle sales units by time period.,vehicle_sales,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,5,12,,"[{""monthLabel"": ""time_Apr_2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""time_Aug_2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""time_Dec_2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""time_Feb_2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""time_Jan_2023"", ""unitsSold"": ""5727449""}, {""monthLabel"": ""time_Jul_2023"", ""unitsSold"": ""7066342""}, {""monthLabel"": ""time_Jun_2023"", ""unitsSold"": ""7678947""}, {""monthLabel"": ""time_Mar_2023"", ""unitsSold"": ""7847474""}, {""monthLabel"": ""time_May_2023"", ""unitsSold"": ""7164150""}, {""monthLabel"": ""time_Nov_2023"", ""unitsSold"": ""7699941""}, {""monthLabel"": ""time_Oct_2023"", ""unitsSold"": ""7459190""}, {""monthLabel"": ""time_Sep_2023"", ""unitsSold"": ""7728774""}]","Answer: Vehicle-sales results returned 12 grouped row(s). Groups: month label: time Apr 2023, units sold: 6425650; month label: time Aug 2023, units sold: 7057393; month label: time Dec 2023, units sold: 8093262; month label: time Feb 2023, units sold: 6176907; month label: time Jan 2023, units sold: 5727449; month label: time Jul 2023, units sold: 7066342; month label: time Jun 2023, units sold: 7678947; month label: time Mar 2023, units sold: 7847474; month label: time May 2023, units sold: 7164150; month label: time Nov 2023, units sold: 7699941; month label: time Oct 2023, units sold: 7459190; month label: time Sep 2023, units sold: 7728774.",switched_to_nonempty_candidate,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:isActualData true ; survey:unitsSold ?units . BIND(REPLACE(STR(?month), '^.*/', '') AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
EFFKGQA0215,Use the graph to show Tier1 current demand by vehicle type.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,validated_retrieval,1,5,3,,"[{""pct"": ""-0.36"", ""vehicle"": ""BEV""}, {""pct"": ""3.77"", ""vehicle"": ""BEHV""}, {""pct"": ""4.59"", ""vehicle"": ""ICE""}]","Answer: The query returned 3 row(s). Results: vehicle: BEV, pct: -0.36; vehicle: BEHV, pct: 3.77; vehicle: ICE, pct: 4.59.",selected_best_executable_candidate,"SELECT ?vehicle ?pct WHERE { ?agg a survey:AggregatedDemand ; survey:hasSurveyOrigin survey:OEM_Survey_Instance ; survey:isAggregatedResult true ; survey:forVehicleType ?veh ; survey:percentageChange ?pct . BIND( IF(?veh = survey:BEV, ""BEV"", IF(?veh = survey:BEHV, ""BEHV"", IF(?veh = survey:ICE, ""ICE"", """") ) ) AS ?vehicle ) FILTER(?vehicle != """") BIND( IF(?vehicle = ""BEV"", 1, IF(?vehicle = ""BEHV"", 2, IF(?vehicle = ""ICE"", 3, 4) ) ) AS ?ord ) } ORDER BY ?ord",,
EFFKGQA0216,Return order cancellation responses grouped by technology category.,order_cancellation,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_28nm_to_lt45nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_55nm_to_180nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_lt%3D_7nm""}]","Answer: The query returned 5 row(s). Results: technology category: OrderCancellationChange_Semi_10nm_to_lt28nm, participant count: 3; technology category: OrderCancellationChange_Semi_180nm_or_greater, participant count: 3; technology category: OrderCancellationChange_Semi_28nm_to_lt45nm, participant count: 3; technology category: OrderCancellationChange_Semi_55nm_to_180nm, participant count: 3; technology category: OrderCancellationChange_Semi_lt%3D_7nm, participant count: 3.",,"SELECT ?technologyCategory (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?technology ; survey:participantCount ?participants . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",,
EFFKGQA0217,Show semiconductor current demand by quarter.,regional_demand,llm_or_ranking,llm_ranking,llm_ranking,infineon,1,5,0,,,Answer: No results returned for the given query.,selected_best_executable_candidate,"SELECT ?quarterLabel (SUM(?currentDemand) AS ?totalCurrentDemand) WHERE { ?analysis a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin ?origin ; survey:forTimePeriod ?quarter ; survey:currentDemand ?currentDemand . ?origin a survey:Semiconductor_Survey . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel ORDER BY ?quarterLabel",,
EFFKGQA0218,Show current demand by region.,regional_demand,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,15,,"[{""regionName"": ""Americas"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""67744458.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""37293303.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""77885298.0""}, {""regionName"": ""Europe"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""51729003.0""}, {""regionName"": ""Japan"", ""surveyGroup"": ""OEM"", ""totalDemand"": ""14117148.0""}, {""regionName"": ""Americas"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""35.0""}, {""regionName"": ""Asia Pacific/All Other"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""10.0""}, {""regionName"": ""Asia Pacific/China"", ""surveyGroup"": ""Semiconductor"", ""totalDemand"": ""20.0""}, {""regionN...","Answer: Regional demand returned 15 grouped row(s). First groups: survey group: OEM, region name: Americas, total demand: 67744458.0; survey group: OEM, region name: All Other, total demand: 37293303.0; survey group: OEM, region name: China, total demand: 77885298.0; survey group: OEM, region name: Europe, total demand: 51729003.0; survey group: OEM, region name: Japan, total demand: 14117148.0; survey group: Semiconductor, region name: Americas, total demand: 35.0; survey group: Semiconductor, region name: All Other, total demand: 10.0; survey group: Semiconductor, region name: China, total demand: 20.0.",,"SELECT ?surveyGroup ?regionName (SUM(?demand) AS ?totalDemand) WHERE { VALUES (?surveyClass ?surveyGroup) { (survey:OEM_Survey ""OEM"") (survey:Tier1_Survey ""Tier1"") (survey:Semiconductor_Survey ""Semiconductor"") } ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:totalDemand ?demand . ?origin a ?surveyClass . ?region survey:regionName ?regionName . } GROUP BY ?surveyGroup ?regionName ORDER BY ?surveyGroup ?regionName",,
EFFKGQA0219,Show the average future demand change for every quarter.,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,8,,"[{""avgPercentageChange"": ""12.44380952380952380952381"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""9.510000000000000038461538"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""26.356153846153846153846154"", ""quarterLabel"": ""Q2 2025""}, {""avgPercentageChange"": ""7.285384615384615384615385"", ""quarterLabel"": ""Q2 2026""}, {""avgPercentageChange"": ""5.861923076923076923076923"", ""quarterLabel"": ""Q3 2025""}, {""avgPercentageChange"": ""8.775384615384615384615385"", ""quarterLabel"": ""Q3 2026""}, {""avgPercentageChange"": ""15.195769230769230807692308"", ""quarterLabel"": ""Q4 2025""}, {""avgPercentageChange"": ""8.727307692307692307692308"", ""quarterLabel"": ""Q4 2026""}]","Answer: The query returned 8 row(s). Results: quarter label: Current Quarter, avg percentage change: 12.44380952380952380952381; quarter label: Q1 2026, avg percentage change: 9.510000000000000038461538; quarter label: Q2 2025, avg percentage change: 26.356153846153846153846154; quarter label: Q2 2026, avg percentage change: 7.285384615384615384615385; quarter label: Q3 2025, avg percentage change: 5.861923076923076923076923; quarter label: Q3 2026, avg percentage change: 8.775384615384615384615385; quarter label: Q4 2025, avg percentage change: 15.195769230769230807692308; quarter label: Q4 2026, avg percentage change: 8.727307692307692307692308.",,SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,,
EFFKGQA0220,Can you give me the future demand overview by quarter?,future_demand,direct_capability,direct_graph_supported,auto_answer,capability_inventory,0,1,8,,"[{""avgPercentageChange"": ""12.44380952380952380952381"", ""quarterLabel"": ""Current Quarter""}, {""avgPercentageChange"": ""9.510000000000000038461538"", ""quarterLabel"": ""Q1 2026""}, {""avgPercentageChange"": ""26.356153846153846153846154"", ""quarterLabel"": ""Q2 2025""}, {""avgPercentageChange"": ""7.285384615384615384615385"", ""quarterLabel"": ""Q2 2026""}, {""avgPercentageChange"": ""5.861923076923076923076923"", ""quarterLabel"": ""Q3 2025""}, {""avgPercentageChange"": ""8.775384615384615384615385"", ""quarterLabel"": ""Q3 2026""}, {""avgPercentageChange"": ""15.195769230769230807692308"", ""quarterLabel"": ""Q4 2025""}, {""avgPercentageChange"": ""8.727307692307692307692308"", ""quarterLabel"": ""Q4 2026""}]","Answer: The query returned 8 row(s). Results: quarter label: Current Quarter, avg percentage change: 12.44380952380952380952381; quarter label: Q1 2026, avg percentage change: 9.510000000000000038461538; quarter label: Q2 2025, avg percentage change: 26.356153846153846153846154; quarter label: Q2 2026, avg percentage change: 7.285384615384615384615385; quarter label: Q3 2025, avg percentage change: 5.861923076923076923076923; quarter label: Q3 2026, avg percentage change: 8.775384615384615384615385; quarter label: Q4 2025, avg percentage change: 15.195769230769230807692308; quarter label: Q4 2026, avg percentage change: 8.727307692307692307692308.",,SELECT ?quarterLabel (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:forTimePeriod ?quarter ; survey:percentageChange ?pct . ?quarter survey:periodLabel ?quarterLabel . } GROUP BY ?quarterLabel ORDER BY ?quarterLabel,,
EFFKGQA0221,Give monthly results for actual vehicle sales.,vehicle_sales,llm_or_ranking,direct_graph_supported,auto_answer,capability_inventory,0,1,12,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""Feb 2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""Jan 2023"", ""unitsSold"": ""5727449""}, {""monthLabel"": ""Jul 2023"", ""unitsSold"": ""7066342""}, {""monthLabel"": ""Jun 2023"", ""unitsSold"": ""7678947""}, {""monthLabel"": ""Mar 2023"", ""unitsSold"": ""7847474""}, {""monthLabel"": ""May 2023"", ""unitsSold"": ""7164150""}, {""monthLabel"": ""Nov 2023"", ""unitsSold"": ""7699941""}, {""monthLabel"": ""Oct 2023"", ""unitsSold"": ""7459190""}, {""monthLabel"": ""Sep 2023"", ""unitsSold"": ""7728774""}]","Answer: Vehicle-sales results returned 12 grouped row(s). Groups: month label: Apr 2023, units sold: 6425650; month label: Aug 2023, units sold: 7057393; month label: Dec 2023, units sold: 8093262; month label: Feb 2023, units sold: 6176907; month label: Jan 2023, units sold: 5727449; month label: Jul 2023, units sold: 7066342; month label: Jun 2023, units sold: 7678947; month label: Mar 2023, units sold: 7847474; month label: May 2023, units sold: 7164150; month label: Nov 2023, units sold: 7699941; month label: Oct 2023, units sold: 7459190; month label: Sep 2023, units sold: 7728774.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",,
